OID_,Lion,GMT_Date,GMT_Time,Latitude,Longitude,Date_Time,LongitudeU,LatitudeUT
,F62b,1/28/2012 0:00:00,16:46,33.584331599999999,-117.539741000000010,1/28/2012 0:00:00,449914.332551000000000,3716199.545359999900000
,F62b,1/28/2012 0:00:00,16:51,33.584322600000000,-117.539778400000000,1/28/2012 0:00:00,449910.856749999980000,3716198.565599999900000
,F62b,1/28/2012 0:00:00,17:00,33.584388500000003,-117.539676200000000,1/28/2012 0:00:00,449920.378656000020000,3716205.822670000100000
,F62b,1/28/2012 0:00:00,17:05,33.584328100000000,-117.539787100000000,1/28/2012 0:00:00,449910.052595000020000,3716199.179599999900000
,F62b,1/28/2012 0:00:00,17:11,33.584372799999997,-117.539780900000000,1/28/2012 0:00:00,449910.653763999990000,3716204.132600000100000
,F62b,1/28/2012 0:00:00,17:17,33.584360099999998,-117.539794599999990,1/28/2012 0:00:00,449909.375110000020000,3716202.731149999900000
,F62b,1/28/2012 0:00:00,17:23,33.584226200000003,-117.539976100000000,1/28/2012 0:00:00,449892.455095999990000,3716187.973120000200000
,F62b,1/28/2012 0:00:00,17:26,33.584415399999997,-117.539636000000000,1/28/2012 0:00:00,449924.124623999990000,3716208.785699999900000
,F62b,1/28/2012 0:00:00,17:35,33.584363199999999,-117.539609799999990,1/28/2012 0:00:00,449926.525746000000000,3716202.985500000000000
,F62b,1/28/2012 0:00:00,17:41,33.584382400000003,-117.539554200000000,1/28/2012 0:00:00,449931.696337000000000,3716205.087369999800000
,F62b,1/28/2012 0:00:00,17:48,33.584413499999997,-117.539564900000000,1/28/2012 0:00:00,449930.721374000020000,3716208.540670000000000
,F62b,1/28/2012 0:00:00,17:53,33.584413400000003,-117.539589000000010,1/28/2012 0:00:00,449928.484914999980000,3716208.541240000200000
,F62b,1/28/2012 0:00:00,18:06,33.584372999999999,-117.539654600000010,1/28/2012 0:00:00,449922.374111999990000,3716204.093710000200000
,F62b,1/28/2012 0:00:00,18:16,33.584407800000001,-117.539611400000000,1/28/2012 0:00:00,449926.403034000020000,3716207.931179999800000
,F62b,1/28/2012 0:00:00,18:31,33.584375700000002,-117.539519200000000,1/28/2012 0:00:00,449934.940354000020000,3716204.327600000000000
,F62b,1/28/2012 0:00:00,18:40,33.584336800000003,-117.539610200000000,1/28/2012 0:00:00,449926.473378000020000,3716200.058660000100000
,F62b,1/28/2012 0:00:00,18:50,33.584391799999999,-117.539607600000000,1/28/2012 0:00:00,449926.746418999970000,3716206.155379999900000
,F62b,1/28/2012 0:00:00,19:02,33.584341400000000,-117.539591100000000,1/28/2012 0:00:00,449928.248453999990000,3716200.559440000000000
,F62b,1/28/2012 0:00:00,19:11,33.584294600000000,-117.539606000000010,1/28/2012 0:00:00,449926.838748999990000,3716195.377810000000000
,F62b,1/28/2012 0:00:00,19:22,33.584371699999998,-117.539567000000010,1/28/2012 0:00:00,449930.502358000030000,3716203.907219999900000
,F62b,1/28/2012 0:00:00,19:40,33.584256300000000,-117.539547099999990,1/28/2012 0:00:00,449932.282363999980000,3716191.102920000000000
,F62b,1/28/2012 0:00:00,19:46,33.584286499999997,-117.539593600000000,1/28/2012 0:00:00,449927.984752000020000,3716194.473749999900000
,F62b,1/28/2012 0:00:00,19:55,33.584334699999999,-117.539635100000000,1/28/2012 0:00:00,449924.161525000000000,3716199.837859999900000
,F62b,1/28/2012 0:00:00,20:02,33.584348499999997,-117.539632200000000,1/28/2012 0:00:00,449924.438606999990000,3716201.366500000000000
,F62b,1/28/2012 0:00:00,20:10,33.584314700000000,-117.539585300000000,1/28/2012 0:00:00,449928.771254000020000,3716197.596340000200000
,F62b,1/28/2012 0:00:00,20:20,33.584370499999999,-117.539633800000000,1/28/2012 0:00:00,449924.302841000030000,3716203.806470000200000
,F62b,1/28/2012 0:00:00,20:26,33.584355600000002,-117.539758000000010,1/28/2012 0:00:00,449912.768871999990000,3716202.214519999900000
,F62b,1/28/2012 0:00:00,20:31,33.584360099999998,-117.539614700000000,1/28/2012 0:00:00,449926.069252000020000,3716202.644160000100000
,F62b,1/28/2012 0:00:00,20:40,33.584370900000003,-117.539562399999990,1/28/2012 0:00:00,449930.928760999990000,3716203.816300000100000
,F62b,1/28/2012 0:00:00,20:56,33.584401399999997,-117.539645400000000,1/28/2012 0:00:00,449923.244247999970000,3716207.238040000200000
,F62b,1/28/2012 0:00:00,21:03,33.584412000000000,-117.539757600000000,1/28/2012 0:00:00,449912.838578000020000,3716208.467540000100000
,F62b,1/28/2012 0:00:00,21:11,33.584451899999998,-117.539647100000000,1/28/2012 0:00:00,449923.115666000000000,3716212.837919999800000
,F62b,1/28/2012 0:00:00,21:17,33.584432000000000,-117.539650800000000,1/28/2012 0:00:00,449922.760821999980000,3716210.633340000200000
,F62b,1/28/2012 0:00:00,21:21,33.584409700000002,-117.539626700000000,1/28/2012 0:00:00,449924.984340999970000,3716208.149240000200000
,F62b,1/28/2012 0:00:00,21:30,33.584397199999998,-117.539593100000000,1/28/2012 0:00:00,449928.095091000020000,3716206.747090000200000
,F62b,1/28/2012 0:00:00,21:50,33.584343500000003,-117.539605600000000,1/28/2012 0:00:00,449926.904113999980000,3716200.799279999900000
,F62b,1/28/2012 0:00:00,22:03,33.584388699999998,-117.539558200000000,1/28/2012 0:00:00,449931.328788999990000,3716205.787800000000000
,F62b,1/28/2012 0:00:00,22:15,33.584273400000001,-117.539639200000000,1/28/2012 0:00:00,449923.745646999970000,3716193.043360000000000
,F62b,1/28/2012 0:00:00,22:22,33.584418999999997,-117.539618800000000,1/28/2012 0:00:00,449925.722807999990000,3716209.176529999800000
,F62b,1/28/2012 0:00:00,23:01,33.584381999999998,-117.539617200000000,1/28/2012 0:00:00,449925.849909999990000,3716205.073479999800000
,F62b,1/28/2012 0:00:00,23:11,33.584380600000003,-117.539607200000010,1/28/2012 0:00:00,449926.777069000000000,3716204.913420000100000
,F62b,1/28/2012 0:00:00,23:22,33.584444499999996,-117.539560300000010,1/28/2012 0:00:00,449931.166144000020000,3716211.975500000200000
,F62b,1/28/2012 0:00:00,23:30,33.584359300000003,-117.539586900000000,1/28/2012 0:00:00,449928.648540000020000,3716202.542020000100000
,F62b,1/28/2012 0:00:00,23:35,33.584322800000002,-117.539574400000010,1/28/2012 0:00:00,449929.787417999990000,3716198.489130000100000
,F62b,1/28/2012 0:00:00,23:40,33.584333399999998,-117.539569400000000,1/28/2012 0:00:00,449930.257524000020000,3716199.661969999800000
,F62b,1/28/2012 0:00:00,23:45,33.584350000000001,-117.539578600000000,1/28/2012 0:00:00,449929.413382000000000,3716201.506899999900000
,F62b,1/28/2012 0:00:00,23:50,33.584347399999999,-117.539581900000000,1/28/2012 0:00:00,449929.105650999990000,3716201.220220000000000
,F62b,1/28/2012 0:00:00,23:56,33.584372399999999,-117.539548300000010,1/28/2012 0:00:00,449932.238062000020000,3716203.975790000100000
,F62b,1/29/2012 0:00:00,0:01,33.584239900000000,-117.539607700000000,1/29/2012 0:00:00,449926.649398999990000,3716189.313910000000000
,F62b,1/29/2012 0:00:00,0:08,33.584220600000002,-117.539578600000000,1/29/2012 0:00:00,449929.338640999980000,3716187.160000000100000
,F62b,1/29/2012 0:00:00,0:10,33.584263800000002,-117.539563300000000,1/29/2012 0:00:00,449930.783386000020000,3716191.942290000200000
,F62b,1/29/2012 0:00:00,0:16,33.584166900000000,-117.539560800000000,1/29/2012 0:00:00,449930.959411000020000,3716181.197540000100000
,F62b,1/29/2012 0:00:00,0:21,33.584274999999998,-117.539610200000000,1/29/2012 0:00:00,449926.437680999980000,3716193.206739999800000
,F62b,1/29/2012 0:00:00,0:25,33.584196100000000,-117.539572500000010,1/29/2012 0:00:00,449929.890552000030000,3716184.440680000000000
,F62b,1/29/2012 0:00:00,0:30,33.584397600000003,-117.539528700000010,1/29/2012 0:00:00,449934.071432999980000,3716206.760300000200000
,F62b,1/29/2012 0:00:00,0:35,33.584421900000002,-117.539513799999990,1/29/2012 0:00:00,449935.468138000000000,3716209.447300000100000
,F62b,1/29/2012 0:00:00,0:40,33.584427400000003,-117.539545800000000,1/29/2012 0:00:00,449932.501820000000000,3716210.072569999800000
,F62b,1/29/2012 0:00:00,0:45,33.584395399999998,-117.539584800000000,1/29/2012 0:00:00,449928.864264999980000,3716206.543500000100000
,F62b,1/29/2012 0:00:00,0:50,33.584105700000002,-117.539649600000000,1/29/2012 0:00:00,449922.683685000000000,3716174.455080000200000
,F62b,1/29/2012 0:00:00,0:55,33.583075100000002,-117.539456200000000,1/29/2012 0:00:00,449940.035515000000000,3716060.096450000100000
,F62b,1/29/2012 0:00:00,1:01,33.582850999999998,-117.539257400000000,1/29/2012 0:00:00,449958.354432000020000,3716035.153870000000000
,F62b,1/29/2012 0:00:00,1:05,33.582865200000001,-117.539252800000000,1/29/2012 0:00:00,449958.789501000020000,3716036.726040000100000
,F62b,1/29/2012 0:00:00,1:11,33.582783300000003,-117.539250400000000,1/29/2012 0:00:00,449958.964943000000000,3716027.644429999900000
,F62b,1/29/2012 0:00:00,1:15,33.582752100000000,-117.539216300000010,1/29/2012 0:00:00,449962.111363000000000,3716024.168730000000000
,F62b,1/29/2012 0:00:00,1:20,33.582835299999999,-117.539221700000000,1/29/2012 0:00:00,449961.658272999980000,3716033.395930000100000
,F62b,1/29/2012 0:00:00,1:25,33.582828399999997,-117.539257400000000,1/29/2012 0:00:00,449958.341386999990000,3716032.648159999900000
,F62b,1/29/2012 0:00:00,1:30,33.582308500000003,-117.539001300000000,1/29/2012 0:00:00,449981.807106999970000,3715974.881879999800000
,F62b,1/29/2012 0:00:00,1:35,33.581509199999999,-117.538937800000000,1/29/2012 0:00:00,449987.238749000010000,3715886.230899999800000
,F62b,1/29/2012 0:00:00,1:40,33.580941299999999,-117.538429699999990,1/29/2012 0:00:00,450034.063054000030000,3715823.021259999800000
,F62b,1/29/2012 0:00:00,1:45,33.580494799999997,-117.537955700000000,1/29/2012 0:00:00,450077.793367000010000,3715773.288190000200000
,F62b,1/29/2012 0:00:00,1:50,33.580526900000002,-117.537629400000000,1/29/2012 0:00:00,450108.092775999980000,3715776.689989999900000
,F62b,1/29/2012 0:00:00,1:55,33.580589500000002,-117.537579500000010,1/29/2012 0:00:00,450112.759559999980000,3715783.606560000200000
,F62b,1/29/2012 0:00:00,2:00,33.580532499999997,-117.537590700000000,1/29/2012 0:00:00,450111.687393000000000,3715777.292229999800000
,F62b,1/29/2012 0:00:00,2:05,33.580482799999999,-117.537664199999990,1/29/2012 0:00:00,450104.837927000020000,3715771.817280000100000
,F62b,1/29/2012 0:00:00,2:10,33.580227200000003,-117.536941700000000,1/29/2012 0:00:00,450171.739698000020000,3715743.130510000000000
,F62b,1/29/2012 0:00:00,2:15,33.580155699999999,-117.536500399999990,1/29/2012 0:00:00,450212.651806999990000,3715734.990950000000000
,F62b,1/29/2012 0:00:00,2:20,33.580097700000003,-117.536514900000000,1/29/2012 0:00:00,450211.272882000020000,3715728.567319999900000
,F62b,1/29/2012 0:00:00,2:25,33.580103500000000,-117.536529800000000,1/29/2012 0:00:00,450209.893472999970000,3715729.217540000100000
,F62b,1/29/2012 0:00:00,2:30,33.579866899999999,-117.536538699999990,1/29/2012 0:00:00,450208.931668000000000,3715702.989420000000000
,F62b,1/29/2012 0:00:00,2:36,33.579891099999998,-117.536500500000000,1/29/2012 0:00:00,450212.490585000020000,3715705.654170000000000
,F62b,1/29/2012 0:00:00,2:41,33.579921300000002,-117.536453100000000,1/29/2012 0:00:00,450216.906718000010000,3715708.979729999800000
,F62b,1/29/2012 0:00:00,2:45,33.579913900000001,-117.536577300000000,1/29/2012 0:00:00,450205.376519999990000,3715708.218969999800000
,F62b,1/29/2012 0:00:00,2:50,33.579869400000000,-117.536488800000000,1/29/2012 0:00:00,450213.563902000020000,3715703.242620000200000
,F62b,1/29/2012 0:00:00,2:55,33.579913099999999,-117.536471800000000,1/29/2012 0:00:00,450215.166621999990000,3715708.079570000100000
,F62b,1/29/2012 0:00:00,3:00,33.579878999999998,-117.536519600000010,1/29/2012 0:00:00,450210.711126999990000,3715704.321790000000000
,F62b,1/29/2012 0:00:00,3:05,33.580015400000001,-117.536553600000000,1/29/2012 0:00:00,450207.634206000020000,3715719.461130000200000
,F62b,1/29/2012 0:00:00,3:10,33.580063600000003,-117.536555600000000,1/29/2012 0:00:00,450207.476283999970000,3715724.806140000000000
,F62b,1/29/2012 0:00:00,3:15,33.580016800000003,-117.536570600000000,1/29/2012 0:00:00,450206.057386000000000,3715719.624520000100000
,F62b,1/29/2012 0:00:00,3:20,33.579892600000001,-117.536362200000000,1/29/2012 0:00:00,450225.325900000000000,3715705.754009999800000
,F62b,1/29/2012 0:00:00,3:25,33.579880600000003,-117.536350200000000,1/29/2012 0:00:00,450226.432630000000000,3715704.417779999800000
,F62b,1/29/2012 0:00:00,3:30,33.579901700000001,-117.536371300000000,1/29/2012 0:00:00,450224.486630000000000,3715706.767320000100000
,F62b,1/29/2012 0:00:00,3:35,33.580147699999998,-117.536797699999990,1/29/2012 0:00:00,450185.057393000000000,3715734.246900000100000
,F62b,1/29/2012 0:00:00,3:40,33.580426799999998,-117.537507700000010,1/29/2012 0:00:00,450119.329053999970000,3715765.533050000200000
,F62b,1/29/2012 0:00:00,3:45,33.580357800000002,-117.537373600000000,1/29/2012 0:00:00,450131.733979000010000,3715757.818289999900000
,F62b,1/29/2012 0:00:00,3:50,33.580175300000001,-117.536932200000000,1/29/2012 0:00:00,450172.591483000030000,3715737.371669999800000
,F62b,1/29/2012 0:00:00,3:55,33.580171600000000,-117.536924799999990,1/29/2012 0:00:00,450173.276085000020000,3715736.957880000100000
,F62b,1/29/2012 0:00:00,4:00,33.580178199999999,-117.536974599999990,1/29/2012 0:00:00,450168.658376000010000,3715737.713599999900000
,F62b,1/29/2012 0:00:00,4:05,33.580118900000002,-117.536972100000000,1/29/2012 0:00:00,450168.856297000020000,3715731.137660000000000
,F62b,1/29/2012 0:00:00,4:10,33.580169200000000,-117.536965400000000,1/29/2012 0:00:00,450169.506975000030000,3715736.711319999800000
,F62b,1/29/2012 0:00:00,4:15,33.580163700000000,-117.536956700000000,1/29/2012 0:00:00,450170.311185000000000,3715736.097339999900000
,F62b,1/29/2012 0:00:00,4:20,33.580197099999999,-117.536950899999990,1/29/2012 0:00:00,450170.868628000030000,3715739.797679999800000
,F62b,1/29/2012 0:00:00,4:25,33.580198799999998,-117.536936000000000,1/29/2012 0:00:00,450172.252342999970000,3715739.978999999800000
,F62b,1/29/2012 0:00:00,4:30,33.580248599999997,-117.536885799999990,1/29/2012 0:00:00,450176.939582000020000,3715745.476300000200000
,F62b,1/29/2012 0:00:00,4:40,33.580212299999999,-117.536926800000000,1/29/2012 0:00:00,450173.113873000020000,3715741.471349999800000
,F62b,1/29/2012 0:00:00,4:45,33.580212000000003,-117.536904400000000,1/29/2012 0:00:00,450175.192448000020000,3715741.427310000200000
,F62b,1/29/2012 0:00:00,4:50,33.580200099999999,-117.536899400000000,1/29/2012 0:00:00,450175.649615000000000,3715740.105529999800000
,F62b,1/29/2012 0:00:00,4:55,33.580177999999997,-117.536897800000010,1/29/2012 0:00:00,450175.785397000030000,3715737.654480000000000
,F62b,1/29/2012 0:00:00,5:00,33.580134600000001,-117.536930200000000,1/29/2012 0:00:00,450172.753695000020000,3715732.858200000100000
,F62b,1/29/2012 0:00:00,5:05,33.580151899999997,-117.536897400000000,1/29/2012 0:00:00,450175.807519000020000,3715734.760520000000000
,F62b,1/29/2012 0:00:00,5:10,33.580109299999997,-117.536529900000010,1/29/2012 0:00:00,450209.887523000010000,3715729.860650000200000
,F62b,1/29/2012 0:00:00,5:15,33.580083500000001,-117.536542700000000,1/29/2012 0:00:00,450208.684850000020000,3715727.006289999900000
,F62b,1/29/2012 0:00:00,5:20,33.580090700000000,-117.536536500000000,1/29/2012 0:00:00,450209.264352999980000,3715727.801599999900000
,F62b,1/29/2012 0:00:00,5:25,33.580113300000001,-117.536536500000000,1/29/2012 0:00:00,450209.277332000030000,3715730.307310000100000
,F62b,1/29/2012 0:00:00,5:30,33.580089399999999,-117.536526600000000,1/29/2012 0:00:00,450210.182340000000000,3715727.652700000000000
,F62b,1/29/2012 0:00:00,5:35,33.580074900000000,-117.536531999999990,1/29/2012 0:00:00,450209.672886000010000,3715726.047650000100000
,F62b,1/29/2012 0:00:00,5:40,33.580035600000002,-117.536485500000000,1/29/2012 0:00:00,450213.965581999980000,3715721.668010000100000
,F62b,1/29/2012 0:00:00,5:45,33.580090100000000,-117.536507900000000,1/29/2012 0:00:00,450211.918126999980000,3715727.721320000000000
,F62b,1/29/2012 0:00:00,5:50,33.579964699999998,-117.536319800000000,1/29/2012 0:00:00,450229.302074000010000,3715713.727539999900000
,F62b,1/29/2012 0:00:00,5:55,33.579843199999999,-117.536309800000000,1/29/2012 0:00:00,450230.160344999980000,3715700.251740000200000
,F62b,1/29/2012 0:00:00,6:00,33.579849600000003,-117.536353400000000,1/29/2012 0:00:00,450226.117869000010000,3715700.982270000000000
,F62b,1/29/2012 0:00:00,6:05,33.579841100000003,-117.536372900000000,1/29/2012 0:00:00,450224.303358000000000,3715700.049230000000000
,F62b,1/29/2012 0:00:00,6:10,33.579827199999997,-117.536329400000000,1/29/2012 0:00:00,450228.332248000020000,3715698.487199999900000
,F62b,1/29/2012 0:00:00,6:15,33.579859599999999,-117.536397400000000,1/29/2012 0:00:00,450222.040340000010000,3715702.112139999900000
,F62b,1/29/2012 0:00:00,6:20,33.579837099999999,-117.536420699999990,1/29/2012 0:00:00,450219.865144999990000,3715699.628709999800000
,F62b,1/29/2012 0:00:00,6:25,33.579844799999996,-117.536295700000000,1/29/2012 0:00:00,450231.469765999990000,3715700.422360000200000
,F62b,1/29/2012 0:00:00,6:30,33.579837499999996,-117.536318200000000,1/29/2012 0:00:00,450229.377539000010000,3715699.623800000200000
,F62b,1/29/2012 0:00:00,6:35,33.579813500000000,-117.536332300000000,1/29/2012 0:00:00,450228.055258999990000,3715696.969639999800000
,F62b,1/29/2012 0:00:00,6:40,33.579791100000001,-117.536308199999990,1/29/2012 0:00:00,450230.278921000020000,3715694.474520000200000
,F62b,1/29/2012 0:00:00,6:45,33.579790600000003,-117.536302800000000,1/29/2012 0:00:00,450230.779762000020000,3715694.416490000200000
,F62b,1/29/2012 0:00:00,6:50,33.579824000000002,-117.536304000000000,1/29/2012 0:00:00,450230.687572999970000,3715698.120209999800000
,F62b,1/29/2012 0:00:00,6:55,33.579813600000001,-117.536284900000000,1/29/2012 0:00:00,450232.454114000020000,3715696.957959999800000
,F62b,1/29/2012 0:00:00,7:00,33.579822299999996,-117.536319000000010,1/29/2012 0:00:00,450229.294572999990000,3715697.938930000200000
,F62b,1/29/2012 0:00:00,7:05,33.579873800000001,-117.536315200000000,1/29/2012 0:00:00,450229.676780999990000,3715703.647030000100000
,F62b,1/29/2012 0:00:00,7:10,33.579846099999997,-117.536328900000000,1/29/2012 0:00:00,450228.389498999980000,3715700.582450000100000
,F62b,1/29/2012 0:00:00,7:15,33.579842700000000,-117.536304500000000,1/29/2012 0:00:00,450230.651905999980000,3715700.193760000200000
,F62b,1/29/2012 0:00:00,7:20,33.579849699999997,-117.536306100000000,1/29/2012 0:00:00,450230.507441999970000,3715700.970629999900000
,F62b,1/29/2012 0:00:00,7:25,33.579831800000001,-117.536310300000000,1/29/2012 0:00:00,450230.107399999980000,3715698.988040000200000
,F62b,1/29/2012 0:00:00,7:30,33.579839200000002,-117.536334299999990,1/29/2012 0:00:00,450227.884408999990000,3715699.820020000000000
,F62b,1/29/2012 0:00:00,7:35,33.579855199999997,-117.536314800000000,1/29/2012 0:00:00,450229.703225000000000,3715701.584609999800000
